publication,firstName,lastName,networkId,rank
https://scholars.uow.edu.au/display/publication124196,Isabel,Ferreira,isabelf,2
https://scholars.uow.edu.au/display/publication90202,Tim,Cohen,tcohen,8
https://scholars.uow.edu.au/display/publication78440,Dylan,Cliff,dylanc,4
https://scholars.uow.edu.au/display/publication16987,Song-Ping,Zhu ,spz,1
https://scholars.uow.edu.au/display/publication126749,Christopher,Cook,ccook,5
https://scholars.uow.edu.au/display/publication126749,Wanqing,Li,wanqing,3
https://scholars.uow.edu.au/display/publication28926,Nicholas,Dixon,nickd,4
https://scholars.uow.edu.au/display/publication31479,Xun,Xu,xun,1
https://scholars.uow.edu.au/display/publication31479,Jung Ho,Kim,jhk,2
https://scholars.uow.edu.au/display/publication31479,Shi,Dou,shi,3
https://scholars.uow.edu.au/display/publication31479,S,Dou,shi,3
https://scholars.uow.edu.au/display/publication80322,Zheng,Li,zli,1
https://scholars.uow.edu.au/display/publication91224,Elena,Pereloma,elenap,2
https://scholars.uow.edu.au/display/publication92206,Joanna,Russell,jrussell,5
https://scholars.uow.edu.au/display/publication125821,Annette,Braunack-Mayer,abmayer,4
https://scholars.uow.edu.au/display/publication99045,Allan,Chivas,toschi,2
https://scholars.uow.edu.au/display/publication99045,Long,Nghiem,longn,7
https://scholars.uow.edu.au/display/publication114925,Luke,Molloy,lmolloy,1
https://scholars.uow.edu.au/display/publication36609,Tracey,Clarke,tclarke,2
https://scholars.uow.edu.au/display/publication112654,Anatoly,Rosenfeld,anatoly,15
https://scholars.uow.edu.au/display/publication112654,David,Bolst,dbolst,1
https://scholars.uow.edu.au/display/publication112654,Michael,Lerch,mlerch,9
https://scholars.uow.edu.au/display/publication112654,Marco,Petasecca,marcop,8
https://scholars.uow.edu.au/display/publication112654,Linh,Tran,tltran,2
https://scholars.uow.edu.au/display/publication112654,Susanna,Guatelli,susanna,6
https://scholars.uow.edu.au/display/publication113323,Mark,Allen,markal,1
https://scholars.uow.edu.au/display/publication114900,Kelly,Lambert,klambert,2
https://scholars.uow.edu.au/display/publication114900,Barbara,Meyer,bmeyer,4
https://scholars.uow.edu.au/display/publication27083,Kara,Vine,kara,1
https://scholars.uow.edu.au/display/publication27083,John,Bremner,jbremner,4
https://scholars.uow.edu.au/display/publication27083,Marie,Ranson,mranson,5
https://scholars.uow.edu.au/display/publication97554,Jason,Lim,jlim,1
https://scholars.uow.edu.au/display/publication35741,Marett,Leiboff,marett,1
https://scholars.uow.edu.au/display/publication89024,Mark,Allen,markal,1
https://scholars.uow.edu.au/display/publication25063,Greg,Melleuish,gmelleui,1
https://scholars.uow.edu.au/display/publication117256,Helen,Georgiou,helengeo,1
https://scholars.uow.edu.au/display/publication77716,Gordon,Wallace,gwallace,4
https://scholars.uow.edu.au/display/publication24654,Gordon,Waitt ,gwaitt,1
https://scholars.uow.edu.au/display/publication24654,Andrew,Warren,awarren,2
https://scholars.uow.edu.au/display/publication118264,Ting,Ren,tren,3
https://scholars.uow.edu.au/display/publication111966,Will,Price,wprice,4
https://scholars.uow.edu.au/display/publication111966,William,Price,wprice,4
https://scholars.uow.edu.au/display/publication111966,Faisal,Hai,faisal,2
https://scholars.uow.edu.au/display/publication111966,Long,Nghiem,longn,5
https://scholars.uow.edu.au/display/publication105337,Sina,Jamali,sjamali,1
https://scholars.uow.edu.au/display/publication105337,Gordon,Wallace,gwallace,5
https://scholars.uow.edu.au/display/publication79229,Yujin,Qi,yujin,4
https://scholars.uow.edu.au/display/publication90995,Jiazhao ,Wang,jiazhao,6
https://scholars.uow.edu.au/display/publication90995,Jun,Chen,junc,5
https://scholars.uow.edu.au/display/publication115718,Maarten,de Laat,mdelaat,6
https://scholars.uow.edu.au/display/publication107676,Weihua,Li,weihuali,3
https://scholars.uow.edu.au/display/publication107676,Gursel,Alici,gursel,2
https://scholars.uow.edu.au/display/publication115685,Anne-Maree,Parrish,aparrish,3
https://scholars.uow.edu.au/display/publication115685,Heather,Yeatman,hyeatman,2
https://scholars.uow.edu.au/display/publication114319,Md Shahriar,Akter,sakter,4
https://scholars.uow.edu.au/display/publication90032,Dagmar,Kubistin,dagmar,10
https://scholars.uow.edu.au/display/publication76494,Ian,McLean,imclean,1
https://scholars.uow.edu.au/display/publication91935,Rodney,Croft,rcroft,1
https://scholars.uow.edu.au/display/publication30743,Sarah,O'Shea,saraho,1
https://scholars.uow.edu.au/display/publication27419,Simon,Brown,simonb,3
https://scholars.uow.edu.au/display/publication35424,Chris,Fergusson,cferguss,3
https://scholars.uow.edu.au/display/publication107342,Linda,Tapsell,ltapsell,4
https://scholars.uow.edu.au/display/publication107342,Will,Price,wprice,2
https://scholars.uow.edu.au/display/publication107342,William,Price,wprice,2
https://scholars.uow.edu.au/display/publication54390,Tony,Okely,tokely,4
https://scholars.uow.edu.au/display/publication54390,Anthony,Okely,tokely,4
https://scholars.uow.edu.au/display/publication21788,Colin,Murray-Wallace,cwallace,3
https://scholars.uow.edu.au/display/publication106947,Stephen,Wilson,swilson,18
https://scholars.uow.edu.au/display/publication80323,Salim,Bouzerdoum,bouzer,2
https://scholars.uow.edu.au/display/publication80323,Son,Phung,phung,3
https://scholars.uow.edu.au/display/publication34635,Louise,D'Arcens,louised,1
https://scholars.uow.edu.au/display/publication111919,Peter,Metcalfe,metcalfe,4
https://scholars.uow.edu.au/display/publication79996,Ian,Wilson,ianwil,7
https://scholars.uow.edu.au/display/publication116380,Laia,Ledo Gomis,laia,3
https://scholars.uow.edu.au/display/publication116380,Paul,Cooper,pcooper,4
https://scholars.uow.edu.au/display/publication116380,Georgios,Kokogiannakis,gkg,2
https://scholars.uow.edu.au/display/publication117388,Ritin,Fernandez,ritin,5
https://scholars.uow.edu.au/display/publication117388,Victoria,Traynor,vtraynor,4
https://scholars.uow.edu.au/display/publication117388,Liz,Halcomb,ehalcomb,1
https://scholars.uow.edu.au/display/publication117388,Lorna,Moxham,lmoxham,3
https://scholars.uow.edu.au/display/publication88174,Linda,Tapsell,ltapsell,1
https://scholars.uow.edu.au/display/publication80531,Long,Nghiem,longn,3
https://scholars.uow.edu.au/display/publication80531,Will,Price,wprice,2
https://scholars.uow.edu.au/display/publication80531,William,Price,wprice,2
https://scholars.uow.edu.au/display/publication127077,Harshad,Ghodke,harshad,3
https://scholars.uow.edu.au/display/publication127077,Antoine,van Oijen,vanoijen,2
https://scholars.uow.edu.au/display/publication97998,Farzad,Safaei,farzad,3
https://scholars.uow.edu.au/display/publication97998,Montserrat,Ros,montse,4
https://scholars.uow.edu.au/display/publication37647,Peter,Williams,peterw,2
https://scholars.uow.edu.au/display/publication29612,Colin,Woodroffe,colin,2
https://scholars.uow.edu.au/display/publication29612,R,Morrison,johnm,1
https://scholars.uow.edu.au/display/publication55101,P,Wellings,wellings,1
https://scholars.uow.edu.au/display/publication82334,Lois,Holloway,loish,3
https://scholars.uow.edu.au/display/publication119950,Georgios,Kokogiannakis,gkg,3
https://scholars.uow.edu.au/display/publication119950,Zhenjun ,Ma,zhenjun,2
https://scholars.uow.edu.au/display/publication36541,Buddhima,Indraratna,indra,1
https://scholars.uow.edu.au/display/publication36541,Trung,Ngo,trung,2
https://scholars.uow.edu.au/display/publication36541,Cholachat,Rujikiatkamjorn,cholacha,3
https://scholars.uow.edu.au/display/publication24617,Rob,Whelan,rob,3
https://scholars.uow.edu.au/display/publication73714,Ngiare,Brown,nbrown,2
https://scholars.uow.edu.au/display/publication82347,Bo,Li,bli,3
https://scholars.uow.edu.au/display/publication121764,Paul,Goldberg,goldberg,2
https://scholars.uow.edu.au/display/publication73111,Joy,Peluchette,joyp,1
https://scholars.uow.edu.au/display/publication27923,Aidan,Sims,asims,2
https://scholars.uow.edu.au/display/publication108701,Glenda,Satne,gsatne,1
https://scholars.uow.edu.au/display/publication122070,Frank,Deane,fdeane,1
https://scholars.uow.edu.au/display/publication65711,Pascal,Perez,pascal,11
https://scholars.uow.edu.au/display/publication109012,Marianne,Bourke,mbourke,2
https://scholars.uow.edu.au/display/publication109012,Brin,Grenyer,grenyer,3
https://scholars.uow.edu.au/display/publication109012,Fiona,Ng,fionan,1
https://scholars.uow.edu.au/display/publication124544,Isabel,Ferreira,isabelf,2
https://scholars.uow.edu.au/display/publication97251,Azdiar,Gazder,azdiar,2
https://scholars.uow.edu.au/display/publication97251,Shi,Dou,shi,12
https://scholars.uow.edu.au/display/publication97251,S,Dou,shi,12
https://scholars.uow.edu.au/display/publication97251,Jung Ho,Kim,jhk,6
https://scholars.uow.edu.au/display/publication97251,Md. Shahriar,Hossain,shahriar,1
https://scholars.uow.edu.au/display/publication81427,Gilberto,Casillas,gilberto,4
https://scholars.uow.edu.au/display/publication85411,Clive,Schofield,clives,3
https://scholars.uow.edu.au/display/publication111478,Johann,Bell,johann,4
https://scholars.uow.edu.au/display/publication70416,Chris,Gibson,cgibson,2
https://scholars.uow.edu.au/display/publication70416,Natascha,Klocker,natascha,1
https://scholars.uow.edu.au/display/publication107135,Salim,Bouzerdoum,bouzer,4
https://scholars.uow.edu.au/display/publication107135,Fok Hing Chi,Tivive ,tivive,5
https://scholars.uow.edu.au/display/publication84448,Justin,Yerbury,jyerbury,3
https://scholars.uow.edu.au/display/publication25898,Anatoly,Rosenfeld,anatoly,3
https://scholars.uow.edu.au/display/publication25898,Peter,Metcalfe,metcalfe,2
https://scholars.uow.edu.au/display/publication27671,Thomas,Madsen,madsen,2
https://scholars.uow.edu.au/display/publication52498,Susan (Su),Ballard,sballard,1
https://scholars.uow.edu.au/display/publication52498,Su,Ballard,sballard,1
https://scholars.uow.edu.au/display/publication61912,Stuart,Johnstone,sjohnsto,1
https://scholars.uow.edu.au/display/publication93942,Rebecca,Stanley,rstanley,1
https://scholars.uow.edu.au/display/publication117865,Glenn,Salkeld,gsalkeld,3
https://scholars.uow.edu.au/display/publication110482,Andy,Davis,adavis,4
https://scholars.uow.edu.au/display/publication89602,Mark,Reid,mreid,2
https://scholars.uow.edu.au/display/publication89602,Rian ,Dippenaar,rian,4
https://scholars.uow.edu.au/display/publication100458,Brian,Martin,bmartin,1
https://scholars.uow.edu.au/display/publication91673,Karen,Charlton,karenc,1
https://scholars.uow.edu.au/display/publication89045,Mark,Allen,markal,1
https://scholars.uow.edu.au/display/publication121474,Zenobia,Jacobs,zenobia,6
https://scholars.uow.edu.au/display/publication86613,Kelly,Newell,knewell,3
https://scholars.uow.edu.au/display/publication86613,Xu-Feng,Huang,xhuang,5
https://scholars.uow.edu.au/display/publication86613,Francesca,Fernandez-Enright,fernande,1
https://scholars.uow.edu.au/display/publication114767,Sharon,Robinson,sharonr,2
https://scholars.uow.edu.au/display/publication114767,Kris,French,kris,1
https://scholars.uow.edu.au/display/publication34824,Jiazhao ,Wang,jiazhao,4
https://scholars.uow.edu.au/display/publication34824,Jun,Chen,junc,7
https://scholars.uow.edu.au/display/publication108018,Zaiping,Guo,zguo,4
https://scholars.uow.edu.au/display/publication81376,Gilberto,Casillas,gilberto,2
https://scholars.uow.edu.au/display/publication104999,Chong Yong,Lee,cylee,3
https://scholars.uow.edu.au/display/publication95041,Shaun ,Gallagher,shaung,1
https://scholars.uow.edu.au/display/publication106079,David,Adams,djadams,5
https://scholars.uow.edu.au/display/publication86170,Sina,Jamali,sjamali,1
https://scholars.uow.edu.au/display/publication102191,Gursel,Alici,gursel,5
https://scholars.uow.edu.au/display/publication102191,Weihua,Li,weihuali,7
https://scholars.uow.edu.au/display/publication100404,Sarah,Hamylton,shamylto,2
https://scholars.uow.edu.au/display/publication115113,Adam,Trevitt,adamt,4
https://scholars.uow.edu.au/display/publication115113,Marc,in het Panhuis,panhuis,3
https://scholars.uow.edu.au/display/publication115113,Todd,Mitchell,toddm,5
https://scholars.uow.edu.au/display/publication33720,Julie,Steele,jsteele,9
https://scholars.uow.edu.au/display/publication33720,Dylan,Cliff,dylanc,6
https://scholars.uow.edu.au/display/publication33720,Tony,Okely,tokely,1
https://scholars.uow.edu.au/display/publication33720,Anthony,Okely,tokely,1
https://scholars.uow.edu.au/display/publication33720,Rachel,Jones,rachelj,4
https://scholars.uow.edu.au/display/publication101547,Joseph,Tonien,dong,1
https://scholars.uow.edu.au/display/publication121726,Yi,Du,ydu,5
https://scholars.uow.edu.au/display/publication121726,Jun,Chen,junc,4
https://scholars.uow.edu.au/display/publication24850,Shi,Dou,shi,4
https://scholars.uow.edu.au/display/publication24850,S,Dou,shi,4
https://scholars.uow.edu.au/display/publication24850,Xiaolin,Wang,xiaolin,1
https://scholars.uow.edu.au/display/publication24850,Germanas,Peleckis,peleckis,3
https://scholars.uow.edu.au/display/publication110488,Xu-Feng,Huang,xhuang,9
https://scholars.uow.edu.au/display/publication117688,Antoine,van Oijen,vanoijen,3
https://scholars.uow.edu.au/display/publication48530,Elena,Marchetti,elenam,2
https://scholars.uow.edu.au/display/publication102116,Anh,Tieu,ktieu,3
https://scholars.uow.edu.au/display/publication102116,Hongtao,Zhu,hongtao,2
https://scholars.uow.edu.au/display/publication102116,Buyung,Kosasih,buyung,5
https://scholars.uow.edu.au/display/publication116292,Justin,Yerbury,jyerbury,7
https://scholars.uow.edu.au/display/publication116292,Kara,Vine,kara,8
https://scholars.uow.edu.au/display/publication80893,Richard,Gillespie,richardg,4
https://scholars.uow.edu.au/display/publication116533,Shivakumar,Karekal,skarekal,2
https://scholars.uow.edu.au/display/publication30600,Gerrit,van den Bergh,gert,3
https://scholars.uow.edu.au/display/publication30600,Adam,Brumm,abrumm,1
https://scholars.uow.edu.au/display/publication25940,Heath,Ecroyd,heathe,1
https://scholars.uow.edu.au/display/publication80751,Ping,Yu,ping,1
https://scholars.uow.edu.au/display/publication105809,Fuchun,Guo,fuchun,4
https://scholars.uow.edu.au/display/publication105809,Guomin,Yang,gyang,3
https://scholars.uow.edu.au/display/publication105809,Yi,Mu,ymu,2
https://scholars.uow.edu.au/display/publication112237,Wei,Pang,wkpang,2
https://scholars.uow.edu.au/display/publication112237,Zaiping,Guo,zguo,7
https://scholars.uow.edu.au/display/publication27971,Josip,Horvat,jhorvat,1
https://scholars.uow.edu.au/display/publication27971,R,Lewis,roger,2
https://scholars.uow.edu.au/display/publication127076,Justin,Yerbury,jyerbury,4
https://scholars.uow.edu.au/display/publication112846,Md. Shahriar,Hossain,shahriar,6
https://scholars.uow.edu.au/display/publication23211,Gregory,Rose,grose,1
https://scholars.uow.edu.au/display/publication116906,Ritin,Fernandez,ritin,2
https://scholars.uow.edu.au/display/publication111744,Nagesh,Pai,nagesh,2
https://scholars.uow.edu.au/display/publication98885,Richard,Roberts,rgrob,2
https://scholars.uow.edu.au/display/publication98885,Bo,Li,bli,1
https://scholars.uow.edu.au/display/publication98885,Zenobia,Jacobs,zenobia,3
https://scholars.uow.edu.au/display/publication106116,David,Adams,djadams,3
https://scholars.uow.edu.au/display/publication99555,Colleen,McGloin,cmcgloin,1
https://scholars.uow.edu.au/display/publication124800,Isabel,Ferreira,isabelf,2
https://scholars.uow.edu.au/display/publication7601,R,Lewis,roger,2
https://scholars.uow.edu.au/display/publication88492,Dylan,Cliff,dylanc,2
https://scholars.uow.edu.au/display/publication117995,Luise,Lago,lago,1
https://scholars.uow.edu.au/display/publication109075,Buddhima,Indraratna,indra,2
https://scholars.uow.edu.au/display/publication77257,Jiakun,Liu,jiakunl,1
https://scholars.uow.edu.au/display/publication112683,Nicholas,Zwar,nzwar,2
https://scholars.uow.edu.au/display/publication17460,David,Pask,dpask,2
https://scholars.uow.edu.au/display/publication30263,Peter,Metcalfe,metcalfe,5
https://scholars.uow.edu.au/display/publication30263,Susanna,Guatelli,susanna,4
https://scholars.uow.edu.au/display/publication30263,Anatoly,Rosenfeld,anatoly,7
https://scholars.uow.edu.au/display/publication94241,Ritin,Fernandez,ritin,1
https://scholars.uow.edu.au/display/publication17580,Kelly,Newell,knewell,1
https://scholars.uow.edu.au/display/publication17580,Xu-Feng,Huang,xhuang,3
https://scholars.uow.edu.au/display/publication103854,Jung Ho,Kim,jhk,7
https://scholars.uow.edu.au/display/publication103854,Andrew,Nattestad,anattest,3
https://scholars.uow.edu.au/display/publication103854,Attila,Mozer,attila,5
https://scholars.uow.edu.au/display/publication72719,Moeava,Tehei,moeava,6
https://scholars.uow.edu.au/display/publication42771,Ngamta,Thamwattana,ngamta,2
https://scholars.uow.edu.au/display/publication32208,Richard,Kenchington,rkenchin,9
https://scholars.uow.edu.au/display/publication113965,Shi,Dou,shi,4
https://scholars.uow.edu.au/display/publication113965,S,Dou,shi,4
https://scholars.uow.edu.au/display/publication113965,Xiaolin,Wang,xiaolin,3
https://scholars.uow.edu.au/display/publication113965,Zhenxiang,Cheng,cheng,2
https://scholars.uow.edu.au/display/publication26613,Steven,Capaldo,scapaldo,1
https://scholars.uow.edu.au/display/publication118241,Willy,Susilo,wsusilo,3
https://scholars.uow.edu.au/display/publication118241,Thomas,Plantard,thomaspl,4
https://scholars.uow.edu.au/display/publication20378,Richard,Roberts,rgrob,8
https://scholars.uow.edu.au/display/publication111547,Thomas,Astell-Burt,thomasab,6
https://scholars.uow.edu.au/display/publication111547,Xiaoqi,Feng,xfeng,5
https://scholars.uow.edu.au/display/publication113528,Long,Nghiem,longn,1
https://scholars.uow.edu.au/display/publication31356,Shulei ,Chou,shulei,1
https://scholars.uow.edu.au/display/publication31356,Hua,Liu,hua,5
https://scholars.uow.edu.au/display/publication31356,Hua-Kun,Liu,hua,5
https://scholars.uow.edu.au/display/publication31356,Shi,Dou,shi,6
https://scholars.uow.edu.au/display/publication31356,S,Dou,shi,6
https://scholars.uow.edu.au/display/publication31356,Jiazhao ,Wang,jiazhao,2
https://scholars.uow.edu.au/display/publication33748,Kylie,Mansfield,kylie,2
https://scholars.uow.edu.au/display/publication97040,Johann,Bell,johann,3
https://scholars.uow.edu.au/display/publication72916,Jenny,Fisher,jennyf,15
https://scholars.uow.edu.au/display/publication60410,Leona,Tam,ltam,1
https://scholars.uow.edu.au/display/publication128470,Xiaoping,Gao,xiaoping,1
https://scholars.uow.edu.au/display/publication115923,Nan,Seuffert,nseuffer,1
https://scholars.uow.edu.au/display/publication115923,Trish,Mundy,tmundy,2
https://scholars.uow.edu.au/display/publication129886,Michael,Kelso,mkelso,11
https://scholars.uow.edu.au/display/publication129886,Simon,Brown,simonb,4
https://scholars.uow.edu.au/display/publication129886,Adam,Trevitt,adamt,9
https://scholars.uow.edu.au/display/publication129886,Todd,Mitchell,toddm,12
https://scholars.uow.edu.au/display/publication129886,Ramesh,Ailuri,ramesh,2
https://scholars.uow.edu.au/display/publication129886,Sarah,Hancock,snorris,1
https://scholars.uow.edu.au/display/publication78155,Sarath,Perera,sarath,3
https://scholars.uow.edu.au/display/publication78155,Lasantha,Meegahapola,lasantha,1
https://scholars.uow.edu.au/display/publication100407,Jason,Lim,jlim,1
https://scholars.uow.edu.au/display/publication118032,Brian,Cullis,bcullis,6
https://scholars.uow.edu.au/display/publication118032,Emi,Tanaka,etanaka,1
https://scholars.uow.edu.au/display/publication77029,Julie,Steele,jsteele,2
https://scholars.uow.edu.au/display/publication121247,Shujun,Zhang,shujun,4
https://scholars.uow.edu.au/display/publication75643,Zhengyi,Jiang,jiang,5
https://scholars.uow.edu.au/display/publication121498,Wenping,Sun,wenping,2
https://scholars.uow.edu.au/display/publication110393,David,Mitchell,dmitchel,8
https://scholars.uow.edu.au/display/publication110393,C,Zhang,czhang,6
https://scholars.uow.edu.au/display/publication108132,Xiaoping,Gao,xiaoping,1
https://scholars.uow.edu.au/display/publication108649,Hua,Liu,hua,6
https://scholars.uow.edu.au/display/publication108649,Hua-Kun,Liu,hua,6
https://scholars.uow.edu.au/display/publication108649,Zaiping,Guo,zguo,5
https://scholars.uow.edu.au/display/publication108649,Guanglin,Xia,guanglin,1
https://scholars.uow.edu.au/display/publication109440,Stephen ,van Duin,svanduin,3
https://scholars.uow.edu.au/display/publication109440,Zengxi,Pan,zengxi,2
https://scholars.uow.edu.au/display/publication109440,Huijun,Li,huijun,4
https://scholars.uow.edu.au/display/publication109440,Hui,Li,huijun,4
https://scholars.uow.edu.au/display/publication109440,Chen,Shen,cshen,5
https://scholars.uow.edu.au/display/publication113728,Yoshio,Bando,yoshio,0
https://scholars.uow.edu.au/display/publication113728,C,Zhang,czhang,3
https://scholars.uow.edu.au/display/publication117368,Rajeev,Sharma,rajeev,3
https://scholars.uow.edu.au/display/publication117368,Tim,Coltman,tcoltman,4
https://scholars.uow.edu.au/display/publication121782,Peter,Massingham,peterm,1
https://scholars.uow.edu.au/display/publication88867,Shaun ,Gallagher,shaung,1
https://scholars.uow.edu.au/display/publication126789,Jack,Yang,jiey,4
https://scholars.uow.edu.au/display/publication126789,Jun,Ma,jma,2
https://scholars.uow.edu.au/display/publication68437,Ian,McLean,imclean,1
https://scholars.uow.edu.au/display/publication29855,Andrew,Kelly,andrewk,1
https://scholars.uow.edu.au/display/publication105041,Shanhong,Wan,shanhong,2
https://scholars.uow.edu.au/display/publication112508,Tim,DiMuzio,tdimuzio,1
https://scholars.uow.edu.au/display/publication57141,Bronwyn,Carlson,bcarlson,1
https://scholars.uow.edu.au/display/publication22061,Rob,Whelan,rob,2
https://scholars.uow.edu.au/display/publication24481,Shu-qing,Yang,shuqing,1
https://scholars.uow.edu.au/display/publication106093,David,Adams,djadams,2
https://scholars.uow.edu.au/display/publication112041,Katharina Elisabeth,Kariippanon,kathkar,1
https://scholars.uow.edu.au/display/publication87694,Barbara,Meyer,bmeyer,2
https://scholars.uow.edu.au/display/publication87694,Jiezhong,Chen,jiezhong,3
https://scholars.uow.edu.au/display/publication87694,Simon,Brown,simonb,4
https://scholars.uow.edu.au/display/publication87694,Todd,Mitchell,toddm,5
https://scholars.uow.edu.au/display/publication87694,Xu-Feng,Huang,xhuang,6
https://scholars.uow.edu.au/display/publication84491,Qigui,Liu,qigui,1
https://scholars.uow.edu.au/display/publication94065,Ted,Melhuish,melhuish,4
https://scholars.uow.edu.au/display/publication94065,Iram,Siraj-Blatchford,iram,3
https://scholars.uow.edu.au/display/publication93120,Zhenjun ,Ma,zhenjun,3
https://scholars.uow.edu.au/display/publication26614,Andy,Davis,adavis,3
https://scholars.uow.edu.au/display/publication26614,Dianne,Jolley,djolley,4
https://scholars.uow.edu.au/display/publication19461,Jun,Yan,jyan,3
https://scholars.uow.edu.au/display/publication19461,Fenghui,Ren,fren,1
https://scholars.uow.edu.au/display/publication19461,Fenghui,Ren,fren,1
https://scholars.uow.edu.au/display/publication19461,Minjie,Zhang,minjie,2
https://scholars.uow.edu.au/display/publication97777,Ross,Bradstock,rossb,5
https://scholars.uow.edu.au/display/publication89863,S,Solaiman,sheikh,1
https://scholars.uow.edu.au/display/publication80694,Lowell,Bautista,lowell,1
https://scholars.uow.edu.au/display/publication124715,Isabel,Ferreira,isabelf,5
https://scholars.uow.edu.au/display/publication82472,Robert,Barry,rbarry,3
https://scholars.uow.edu.au/display/publication79357,Stephen,Barnett,sbarnett,1
https://scholars.uow.edu.au/display/publication79357,Sue,Bennett,sbennett,3
https://scholars.uow.edu.au/display/publication79357,Andrew,Bonney,abonney,5
https://scholars.uow.edu.au/display/publication117168,Barbara,Meyer,bmeyer,3
https://scholars.uow.edu.au/display/publication55082,P,Wellings,wellings,1
https://scholars.uow.edu.au/display/publication3733,John,Patterson,patto,2
https://scholars.uow.edu.au/display/publication33924,Hua,Liu,hua,5
https://scholars.uow.edu.au/display/publication33924,Hua-Kun,Liu,hua,5
https://scholars.uow.edu.au/display/publication33924,Shulei ,Chou,shulei,1
https://scholars.uow.edu.au/display/publication33924,Yue,Zhao,yue,2
https://scholars.uow.edu.au/display/publication33924,Yue ,Zhao,yue,2
https://scholars.uow.edu.au/display/publication33924,Shi,Dou,shi,6
https://scholars.uow.edu.au/display/publication33924,S,Dou,shi,6
https://scholars.uow.edu.au/display/publication33924,Jiazhao ,Wang,jiazhao,3
https://scholars.uow.edu.au/display/publication33924,Zhixin ,Chen,zchen,4
https://scholars.uow.edu.au/display/publication19480,Ruth,Davis,rdavis,1
https://scholars.uow.edu.au/display/publication107787,Nagesh,Pai,nagesh,3
https://scholars.uow.edu.au/display/publication15358,Valerie,Harwood,vharwood,1
https://scholars.uow.edu.au/display/publication99116,Vitor,Sencadas,victors,9
https://scholars.uow.edu.au/display/publication121563,Wenping,Sun,wenping,3
https://scholars.uow.edu.au/display/publication109111,Paul,Keller,keller,2
https://scholars.uow.edu.au/display/publication102179,Anne,McMahon,amcmahon,4
https://scholars.uow.edu.au/display/publication102179,Karen,Walton,kwalton,2
https://scholars.uow.edu.au/display/publication102179,Karen,Charlton,karenc,3
https://scholars.uow.edu.au/display/publication113259,Sebastien,Miellet,smiellet,1
https://scholars.uow.edu.au/display/publication130295,Zhenjun ,Ma,zhenjun,2
https://scholars.uow.edu.au/display/publication130295,Wenye,Lin,wenye,1
https://scholars.uow.edu.au/display/publication82677,Buyung,Kosasih,buyung,2
https://scholars.uow.edu.au/display/publication82677,Anh,Tieu,ktieu,3
https://scholars.uow.edu.au/display/publication113772,Siobhan,McHugh,smchugh,1
https://scholars.uow.edu.au/display/publication28275,Shaun,Powell,spowell,1
https://scholars.uow.edu.au/display/publication128501,Jacqueline,Barnes,jbarnes,3
https://scholars.uow.edu.au/display/publication102283,Hua,Liu,hua,5
https://scholars.uow.edu.au/display/publication102283,Hua-Kun,Liu,hua,5
https://scholars.uow.edu.au/display/publication102283,Xuebin,Yu,xyu,6
https://scholars.uow.edu.au/display/publication102283,Zhenguo,Huang,zhenguo,4
https://scholars.uow.edu.au/display/publication102283,Zaiping,Guo,zguo,3
https://scholars.uow.edu.au/display/publication102283,Guanglin,Xia,guanglin,2
https://scholars.uow.edu.au/display/publication107961,Enbang,Li,enbang,7
https://scholars.uow.edu.au/display/publication104248,Christine,Eriksen,ceriksen,2
https://scholars.uow.edu.au/display/publication104248,Joshua,Whittaker,wjoshua,1
https://scholars.uow.edu.au/display/publication104177,Charles,Harvie,charvie,2
https://scholars.uow.edu.au/display/publication10908,Brin,Grenyer,grenyer,2
https://scholars.uow.edu.au/display/publication123240,Zaiping,Guo,zguo,9
https://scholars.uow.edu.au/display/publication111083,Sihuang,Xie,sihuang,1
https://scholars.uow.edu.au/display/publication55102,P,Wellings,wellings,3
https://scholars.uow.edu.au/display/publication96914,Zhenjun ,Ma,zhenjun,2
https://scholars.uow.edu.au/display/publication101239,Luis,Gomez Romero,lgromero,1
https://scholars.uow.edu.au/display/publication101773,Cecilia,Leong-Salobir,cecilias,1
https://scholars.uow.edu.au/display/publication117819,Yi,Mu,ymu,4
https://scholars.uow.edu.au/display/publication130120,Mark,Allen,markal,2
https://scholars.uow.edu.au/display/publication34756,David,Griffith,griffith,3
https://scholars.uow.edu.au/display/publication118006,Colin,Woodroffe,colin,2
https://scholars.uow.edu.au/display/publication33770,Mats,Olsson,molsson,4
https://scholars.uow.edu.au/display/publication77120,Jerry,Ongerth,jongerth,1
https://scholars.uow.edu.au/display/publication114510,Weihua,Li,weihuali,3
https://scholars.uow.edu.au/display/publication114510,Haiping,Du,hdu,2
https://scholars.uow.edu.au/display/publication101916,Michael,Jacklin,mjacklin,1
https://scholars.uow.edu.au/display/publication39131,Allen,Nutman,anutman,2
https://scholars.uow.edu.au/display/publication20695,Jakkrit,Kuanpoth,jakkrit,1
https://scholars.uow.edu.au/display/publication67312,Natascha,Klocker,natascha,1
https://scholars.uow.edu.au/display/publication67312,Elyse,Stanes,estanes,2
https://scholars.uow.edu.au/display/publication72097,Berwyck,Poad,bpoad,2
https://scholars.uow.edu.au/display/publication86253,Corinne,Cortese,corinne,1
https://scholars.uow.edu.au/display/publication126700,Haibo,Yu,hyu,3
https://scholars.uow.edu.au/display/publication126700,Todd,Mitchell,toddm,4
https://scholars.uow.edu.au/display/publication20865,Gordon,Waitt ,gwaitt,2
